Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
13-05-2018,19:57:13,4.0,36510.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,5.0,0.3,10.8,1.1,Medium,credit_card
30-12-2018,11:30:55,7.0,35081.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,5.0,0.3,11.2,1.1,Critical,credit_card
01-08-2018,17:15:54,4.0,47468.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,5.0,0.3,93.3,9.3,High,credit_card
20-09-2018,12:53:58,1.0,53036.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.3,51.6,5.2,Medium,money_order
18-05-2018,09:34:58,7.0,40778.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,5.0,0.3,78.3,7.8,Medium,credit_card
22-11-2018,01:35:54,7.0,59994.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.3,32.3,3.2,Critical,money_order
02-07-2018,14:20:11,6.0,22333.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,5.0,0.3,8.5,0.9,High,credit_card
24-11-2018,19:35:00,9.0,55162.0,Male,Web,Guest,Auto & Accessories,Tyre,250.0,1.0,0.2,160.0,16.0,High,credit_card
07-04-2018,09:23:40,3.0,31743.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,5.0,0.1,14.4,1.4,High,credit_card
20-04-2018,16:35:55,8.0,39397.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.1,54.0,5.4,Medium,money_order
10-11-2018,14:54:25,6.0,24301.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,29.4,2.9,High,credit_card
24-06-2018,20:07:10,9.0,33884.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,5.0,0.2,127.9,12.8,Medium,money_order
16-08-2018,20:16:34,10.0,50398.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.3,48.8,4.9,Critical,credit_card
30-06-2018,21:04:47,7.0,11602.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.3,120.5,12.0,Critical,credit_card
13-01-2018,10:15:28,7.0,10796.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.3,30.0,3.0,High,credit_card
24-04-2018,15:54:35,4.0,36434.0,Male,Web,Guest,Auto & Accessories,Car & Bike Care,118.0,5.0,0.2,26.2,2.6,Critical,credit_card
15-10-2018,16:02:23,5.0,29044.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,4.0,0.2,150.0,15.0,Critical,credit_card
01-03-2018,09:21:49,10.0,38144.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,24.0,2.4,Critical,debit_card
21-06-2018,13:28:36,8.0,34740.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,5.0,0.1,10.8,1.1,Medium,money_order
01-08-2018,14:44:21,7.0,23751.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,5.0,0.1,28.3,2.8,Medium,money_order
26-09-2018,22:47:26,9.0,42643.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.1,144.1,14.4,High,money_order
22-07-2018,10:28:14,3.0,33394.0,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.3,46.0,4.6,High,money_order
14-05-2018,19:00:05,8.0,40766.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.2,122.6,12.3,Medium,credit_card
15-11-2018,11:14:25,5.0,24113.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.1,34.7,3.5,High,credit_card
28-06-2018,15:50:29,3.0,39364.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,4.0,0.3,23.8,2.4,Medium,money_order
21-05-2018,13:31:41,7.0,10024.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,5.0,0.3,107.5,10.8,High,e_wallet
14-08-2018,16:38:58,6.0,57101.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,4.0,0.3,18.0,1.8,High,credit_card
02-12-2018,11:04:18,3.0,18149.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,27.0,2.7,Medium,credit_card
17-09-2018,16:54:48,10.0,10218.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,27.2,2.7,Medium,credit_card
05-06-2018,15:25:10,4.0,13452.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,5.0,0.2,127.9,12.8,High,credit_card
13-07-2018,20:58:24,1.0,26234.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.2,54.4,5.4,Critical,credit_card
28-04-2018,07:50:35,7.0,18506.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.3,99.4,9.9,Medium,money_order
06-10-2018,21:48:46,9.0,24026.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.1,35.8,3.6,Medium,money_order
22-11-2018,18:53:15,10.0,41590.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.1,34.5,3.4,High,credit_card
28-08-2018,23:42:55,1.0,27767.0,Female,Web,Member,Auto & Accessories,Tyre,250.0,4.0,0.3,140.0,14.0,High,money_order
26-07-2018,11:29:35,5.0,30054.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,24.0,2.4,High,credit_card
06-11-2018,23:40:08,10.0,40990.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.2,18.0,1.8,High,credit_card
16-07-2018,09:15:31,5.0,31795.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.1,31.7,3.2,Medium,money_order
17-11-2018,07:59:51,6.0,10470.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,4.0,0.1,141.8,14.2,High,credit_card
26-06-2018,16:25:36,4.0,38540.0,Female,Web,Guest,Auto & Accessories,Car Media Players,140.0,4.0,0.2,48.8,4.9,Medium,money_order
16-12-2018,13:57:53,5.0,19024.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.1,128.9,12.9,Critical,e_wallet
18-09-2018,09:55:14,9.0,34997.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.1,34.7,3.5,High,credit_card
11-12-2018,22:14:38,3.0,45537.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,5.0,0.3,20.3,2.0,High,money_order
26-04-2018,03:42:06,7.0,28058.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,5.0,0.2,145.0,14.5,High,credit_card
11-10-2018,15:32:06,2.0,17780.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,72.0,7.2,Critical,money_order
02-08-2018,23:24:24,3.0,54990.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.2,54.0,5.4,High,money_order
02-11-2018,20:38:59,1.0,39932.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,4.0,0.3,15.8,1.6,Medium,credit_card
25-12-2018,16:43:56,1.0,57750.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.3,127.9,12.8,Medium,credit_card
22-07-2018,20:04:02,3.0,29567.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.2,54.4,5.4,High,credit_card
10-07-2018,18:12:09,1.0,55251.0,Female,Web,Guest,Auto & Accessories,Car Speakers,211.0,5.0,0.3,99.4,9.9,High,credit_card
14-11-2018,01:13:48,2.0,44903.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.2,32.3,3.2,Critical,money_order
13-07-2018,19:00:27,10.0,33594.0,Male,Web,Guest,Auto & Accessories,Car & Bike Care,118.0,4.0,0.3,14.4,1.4,Medium,credit_card
20-07-2018,23:51:43,6.0,22167.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.1,167.5,16.8,High,credit_card
18-10-2018,19:51:54,8.0,51268.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,24.0,2.4,Medium,credit_card
22-08-2018,13:22:13,3.0,16802.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,54.0,5.4,High,money_order
26-11-2018,12:43:02,3.0,29122.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,16.9,1.7,High,money_order
02-07-2018,19:37:07,10.0,15830.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,5.0,0.3,93.3,9.3,High,credit_card
26-02-2018,01:25:02,2.0,22402.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.1,54.4,5.4,High,credit_card
17-07-2018,13:51:31,9.0,47401.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,4.0,0.3,88.8,8.9,Medium,credit_card
12-12-2018,19:04:41,6.0,53911.0,Female,Web,Guest,Auto & Accessories,Car Body Covers,117.0,1.0,0.3,19.5,1.9,High,credit_card
29-09-2018,14:31:40,9.0,57347.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.2,30.9,3.1,High,credit_card
26-08-2018,11:06:56,4.0,23766.0,Female,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.2,155.0,15.5,Medium,credit_card
02-07-2018,12:03:31,2.0,28788.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,24.0,2.4,Critical,credit_card
27-01-2018,16:44:14,1.0,33931.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,4.0,0.1,13.5,1.4,Medium,money_order
25-09-2018,01:03:27,2.0,25071.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,5.0,0.2,22.6,2.3,Medium,money_order
30-09-2018,14:48:53,8.0,24748.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,5.0,0.1,139.5,13.9,Medium,money_order
30-05-2018,17:38:11,8.0,41616.0,Female,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.3,55.8,5.6,High,credit_card
11-06-2018,20:04:57,4.0,46001.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,5.0,0.3,78.3,7.8,Medium,money_order
10-12-2018,16:15:17,9.0,49888.0,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,5.0,0.3,19.5,1.9,Critical,credit_card
10-11-2018,13:35:55,4.0,24990.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.3,26.2,2.6,Medium,money_order
24-09-2018,20:32:15,3.0,50772.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,5.0,0.1,157.5,15.8,Medium,credit_card
21-11-2018,19:33:15,4.0,54780.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.1,72.0,7.2,Critical,credit_card
26-04-2018,17:47:17,4.0,28288.0,Female,Web,Guest,Auto & Accessories,Car Mat,54.0,1.0,0.3,27.0,2.7,Critical,credit_card
02-09-2018,16:10:57,10.0,35997.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,22.6,2.3,Critical,money_order
27-04-2018,17:19:58,4.0,20199.0,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,5.0,0.3,116.4,11.6,Medium,credit_card
01-03-2018,20:48:11,8.0,37533.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,5.0,0.2,46.0,4.6,High,credit_card
06-09-2018,13:45:15,10.0,18452.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.1,128.9,12.9,High,credit_card
25-05-2018,13:28:45,7.0,26808.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.3,26.5,2.6,High,credit_card
25-02-2018,09:48:34,2.0,59066.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.1,34.5,3.4,Critical,e_wallet
04-02-2018,11:39:25,5.0,59592.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.3,157.5,15.8,Critical,money_order
29-04-2018,11:24:18,1.0,48802.0,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,72.0,7.2,Medium,credit_card
14-10-2018,11:29:22,10.0,15357.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,18.0,1.8,High,credit_card
01-05-2018,13:44:06,9.0,34503.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,4.0,0.3,15.8,1.6,Critical,credit_card
12-02-2018,08:16:19,9.0,31344.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,4.0,0.2,132.5,13.3,Medium,credit_card
02-04-2018,09:30:52,7.0,10415.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.1,54.4,5.4,Medium,credit_card
30-05-2018,12:58:00,3.0,47991.0,Female,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.3,114.1,11.4,Critical,credit_card
05-05-2018,13:35:44,10.0,47030.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,5.0,0.3,13.6,1.4,High,e_wallet
04-05-2018,16:08:55,9.0,43832.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.3,30.9,3.1,Critical,debit_card
02-10-2018,10:18:35,6.0,49363.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.3,157.5,15.8,Critical,money_order
12-02-2018,17:49:55,10.0,35229.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.2,36.0,3.6,High,credit_card
04-03-2018,17:16:55,4.0,50429.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,18.0,1.8,Critical,money_order
22-05-2018,15:57:42,5.0,31299.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,4.0,0.3,20.3,2.0,High,credit_card
08-01-2018,14:53:58,8.0,49694.0,Male,Web,Guest,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.1,148.7,14.9,Medium,credit_card
17-05-2018,16:37:03,6.0,30563.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.3,37.6,3.8,Critical,credit_card
23-12-2018,11:07:13,5.0,36118.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,4.0,0.3,105.7,10.6,High,credit_card
23-05-2018,16:12:01,2.0,23621.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,4.0,0.3,18.3,1.8,Critical,credit_card
11-11-2018,10:47:58,6.0,49787.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,4.0,0.3,19.1,1.9,High,money_order
12-11-2018,20:18:08,6.0,34434.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,4.0,0.2,150.0,15.0,Critical,debit_card
24-04-2018,11:34:37,7.0,57893.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,5.0,0.3,14.4,1.4,Critical,e_wallet
11-06-2018,09:46:16,4.0,36580.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,4.0,0.3,13.5,1.4,High,credit_card
06-09-2018,18:05:05,5.0,14183.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,16.9,1.7,High,credit_card
03-08-2018,13:49:19,7.0,33063.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.3,141.8,14.2,Critical,debit_card
15-07-2018,06:41:01,4.0,15456.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.2,51.6,5.2,Critical,credit_card
19-10-2018,14:58:03,8.0,43334.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.3,109.9,11.0,Medium,credit_card
15-01-2018,01:57:18,7.0,41388.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,4.0,0.3,13.6,1.4,Critical,credit_card
22-05-2018,10:27:43,4.0,48805.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.1,35.6,3.6,High,money_order
20-12-2018,14:27:23,4.0,41377.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.2,165.0,16.5,High,money_order
19-10-2018,14:56:36,4.0,19553.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,24.0,2.4,Medium,e_wallet
13-05-2018,11:00:51,9.0,52866.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,5.0,0.2,10.8,1.1,Medium,e_wallet
09-03-2018,19:11:22,8.0,48210.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.1,30.6,3.1,High,credit_card
01-11-2018,19:18:06,2.0,58913.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,4.0,0.3,123.3,12.3,High,credit_card
22-09-2018,15:50:30,1.0,41568.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.3,32.0,3.2,High,money_order
09-03-2018,09:29:19,2.0,42127.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.3,118.3,11.8,Medium,credit_card
07-01-2018,20:37:26,6.0,51666.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,4.0,0.2,27.6,2.8,Critical,credit_card
13-07-2018,09:00:21,1.0,24490.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,4.0,0.3,14.4,1.4,Medium,credit_card
22-09-2018,18:27:36,4.0,33825.0,Male,Web,Guest,Auto & Accessories,Tyre,250.0,5.0,0.1,157.5,15.8,Critical,credit_card
05-05-2018,08:45:28,5.0,27714.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.2,36.0,3.6,High,e_wallet
09-02-2018,19:37:39,7.0,46680.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,4.0,0.3,13.5,1.4,High,credit_card
21-05-2018,19:44:09,7.0,15105.0,Male,Web,Guest,Auto & Accessories,Car Seat Covers,114.0,1.0,0.2,29.4,2.9,High,credit_card
16-09-2018,10:16:00,3.0,39501.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.3,123.3,12.3,Medium,credit_card
02-05-2018,22:36:47,8.0,35597.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.3,54.4,5.4,Critical,credit_card
30-05-2018,11:02:39,3.0,56510.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,4.0,0.3,97.2,9.7,High,money_order
06-05-2018,19:27:01,7.0,13810.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.3,23.0,2.3,High,credit_card
24-05-2018,10:11:27,8.0,12855.0,Male,Web,Guest,Auto & Accessories,Car & Bike Care,118.0,4.0,0.3,23.8,2.4,Critical,credit_card
08-03-2018,22:24:48,7.0,55256.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.3,147.5,14.8,High,money_order
06-10-2018,13:48:42,8.0,15283.0,Male,Web,Guest,Auto & Accessories,Bike Tyres,72.0,4.0,0.3,18.0,1.8,Medium,credit_card
28-03-2018,10:54:18,2.0,20393.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,18.0,1.8,High,credit_card
27-08-2018,07:37:02,5.0,24526.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,4.0,0.2,24.9,2.5,Critical,money_order
25-11-2018,22:28:18,8.0,53604.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,5.0,0.2,127.9,12.8,Critical,credit_card
04-09-2018,12:35:08,7.0,37865.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.1,57.2,5.7,Critical,money_order
21-12-2018,11:33:31,3.0,22950.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,5.0,0.3,88.8,8.9,Medium,credit_card
17-05-2018,23:39:36,5.0,55901.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,5.0,0.1,31.2,3.1,Critical,e_wallet
16-07-2018,15:24:53,7.0,29105.0,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.2,35.6,3.6,Critical,money_order
15-09-2018,20:12:35,5.0,39810.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,4.0,0.3,120.0,12.0,Medium,credit_card
21-11-2018,00:01:31,3.0,16939.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,4.0,0.2,18.0,1.8,Critical,credit_card
25-08-2018,19:13:33,7.0,43945.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.2,54.0,5.4,Critical,credit_card
28-04-2018,22:50:22,3.0,15035.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.2,29.4,2.9,High,e_wallet
11-10-2018,22:04:34,8.0,44676.0,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.1,148.7,14.9,High,credit_card
09-10-2018,12:33:46,4.0,14380.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.3,46.0,4.6,Critical,money_order
23-08-2018,19:28:03,5.0,21649.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,4.0,0.1,122.6,12.3,Critical,credit_card
22-11-2018,23:46:00,9.0,13491.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.3,33.5,3.3,High,credit_card
11-04-2018,19:36:00,2.0,48631.0,Female,Web,Guest,Auto & Accessories,Car & Bike Care,118.0,1.0,0.3,30.9,3.1,Critical,credit_card
12-10-2018,09:56:21,7.0,39115.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.3,155.0,15.5,Critical,credit_card
24-04-2018,14:27:49,10.0,35907.0,Female,Web,Member,Auto & Accessories,Bike Tyres,72.0,1.0,0.3,36.0,3.6,High,credit_card
08-08-2018,11:04:56,4.0,35802.0,Female,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,18.0,1.8,Critical,debit_card
30-06-2018,17:14:07,9.0,43231.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,5.0,0.3,5.5,0.6,Medium,credit_card
06-12-2018,19:56:34,9.0,40370.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.3,130.2,13.0,High,credit_card
11-09-2018,10:49:26,9.0,23669.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,4.0,0.2,48.8,4.9,Critical,credit_card
01-10-2018,23:24:48,5.0,20457.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.1,128.9,12.9,Critical,credit_card
28-11-2018,10:44:03,8.0,47685.0,Female,Web,Member,Auto & Accessories,Car Body Covers,117.0,4.0,0.3,18.3,1.8,High,e_wallet
11-11-2018,23:28:46,7.0,38878.0,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,5.0,0.1,32.1,3.2,Medium,credit_card
10-04-2018,17:21:48,4.0,20070.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,1.0,0.3,147.5,14.8,High,credit_card
11-03-2018,08:19:59,5.0,27873.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,4.0,0.2,18.0,1.8,Medium,money_order
25-06-2018,00:27:59,5.0,47562.0,Female,Web,Member,Auto & Accessories,Car Mat,54.0,5.0,0.2,10.8,1.1,Medium,debit_card
01-12-2018,16:04:38,3.0,12717.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,5.0,0.1,28.3,2.8,High,money_order
19-12-2018,05:02:28,2.0,10637.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.3,130.2,13.0,Medium,credit_card
22-06-2018,15:35:47,6.0,11558.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.2,54.4,5.4,Critical,credit_card
11-01-2018,13:57:07,10.0,17924.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,5.0,0.3,88.8,8.9,Critical,credit_card
10-12-2018,20:50:37,10.0,29690.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,4.0,0.3,18.3,1.8,Critical,credit_card
21-02-2018,15:43:41,6.0,44204.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.3,34.5,3.4,High,money_order
27-05-2018,03:23:02,6.0,31569.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,4.0,0.3,120.0,12.0,Medium,credit_card
14-12-2018,21:15:33,10.0,27403.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,5.0,0.3,14.4,1.4,Critical,credit_card
03-11-2018,19:48:22,8.0,51713.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.1,27.0,2.7,High,credit_card
13-11-2018,14:16:15,2.0,22969.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,22.6,2.3,Medium,money_order
20-05-2018,12:41:12,1.0,19347.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,4.0,0.3,123.3,12.3,High,money_order
30-10-2018,13:24:32,9.0,42872.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,1.0,0.2,51.6,5.2,Critical,e_wallet
02-07-2018,15:00:51,4.0,38817.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.1,128.9,12.9,High,money_order
26-08-2018,15:18:18,1.0,42153.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,1.0,0.2,32.3,3.2,Critical,money_order
02-11-2018,22:09:44,7.0,13429.0,Female,Web,Member,Auto & Accessories,Car & Bike Care,118.0,4.0,0.2,28.6,2.9,Medium,credit_card
11-12-2018,18:52:10,6.0,20052.0,Male,Web,Member,Auto & Accessories,Tyre,250.0,4.0,0.3,130.0,13.0,Critical,credit_card
04-09-2018,10:40:21,2.0,37932.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,4.0,0.1,18.0,1.8,High,money_order
23-09-2018,17:41:34,8.0,31290.0,Male,Web,Member,Auto & Accessories,Car Mat,54.0,1.0,0.3,54.0,5.4,Critical,credit_card
25-01-2018,20:00:39,5.0,48109.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.1,32.9,3.3,High,credit_card
27-06-2018,22:09:48,3.0,13810.0,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231.0,1.0,0.3,116.4,11.6,Medium,credit_card
09-12-2018,16:43:40,6.0,26587.0,Male,Web,Member,Auto & Accessories,Car Media Players,140.0,5.0,0.2,46.0,4.6,High,credit_card
09-11-2018,11:37:35,10.0,39960.0,Male,Web,Member,Auto & Accessories,Car Speakers,211.0,1.0,0.3,122.6,12.3,High,money_order
04-07-2018,11:38:50,7.0,40755.0,Male,Web,Member,Auto & Accessories,Car Body Covers,117.0,4.0,0.3,23.0,2.3,High,credit_card
18-06-2018,20:07:53,5.0,27329.0,Male,Web,Member,Auto & Accessories,Car & Bike Care,118.0,1.0,0.3,26.2,2.6,Critical,credit_card
26-02-2018,15:15:34,2.0,10666.0,Male,Web,Guest,Auto & Accessories,Tyre,250.0,5.0,0.3,107.5,10.8,Medium,credit_card
30-09-2018,11:21:39,4.0,54298.0,Male,Web,Member,Auto & Accessories,Bike Tyres,72.0,5.0,0.3,14.4,1.4,High,credit_card
30-07-2018,17:48:59,10.0,50702.0,Female,Web,Guest,Auto & Accessories,Car Mat,54.0,5.0,0.3,10.8,1.1,Critical,money_order
07-08-2018,11:44:41,9.0,47186.0,Male,Web,Member,Auto & Accessories,Car Seat Covers,114.0,1.0,0.3,30.6,3.1,Critical,money_order
